alpha3_code,date,name
NAM,2017-03-21,Independence Day
NAM,2017-04-14,Good Friday
NAM,2017-04-17,Easter Monday
NAM,2017-05-01,Workers' Day
NAM,2017-05-04,Cassinga Day
NAM,2017-05-25,Africa Day; Ascension Day
NAM,2017-08-26,Heroes' Day
NAM,2017-09-10,Day of the Namibian Women and International Human Rights Day
NAM,2017-09-11,Day of the Namibian Women and International Human Rights Day (observed)
NAM,2017-12-25,Christmas Day
NAM,2017-12-26,Family Day
NAM,2018-01-01,New Year's Day
NAM,2018-03-21,Independence Day
NAM,2018-03-30,Good Friday
NAM,2018-04-02,Easter Monday
NAM,2018-05-01,Workers' Day
NAM,2018-05-04,Cassinga Day
NAM,2018-05-10,Ascension Day
NAM,2018-05-25,Africa Day
NAM,2018-08-26,Heroes' Day
NAM,2018-08-27,Heroes' Day (observed)
NAM,2018-09-10,Day of the Namibian Women and International Human Rights Day
NAM,2018-12-25,Christmas Day
NAM,2018-12-26,Family Day
NAM,2019-01-01,New Year's Day
NAM,2019-03-21,Independence Day
NAM,2019-04-19,Good Friday
NAM,2019-04-22,Easter Monday
NAM,2019-05-01,Workers' Day
NAM,2019-05-04,Cassinga Day
NAM,2019-05-25,Africa Day
NAM,2019-05-30,Ascension Day
NAM,2019-08-26,Heroes' Day
NAM,2019-09-10,Day of the Namibian Women and International Human Rights Day
NAM,2019-11-27,General Election Day
NAM,2019-12-25,Christmas Day
NAM,2019-12-26,Family Day
NAM,2020-01-01,New Year's Day
NAM,2020-03-21,Independence Day
NAM,2020-04-10,Good Friday
NAM,2020-04-13,Easter Monday
NAM,2020-05-01,Workers' Day
NAM,2020-05-04,Cassinga Day
NAM,2020-05-21,Ascension Day
NAM,2020-05-25,Africa Day
NAM,2020-08-26,Heroes' Day
NAM,2020-09-10,Day of the Namibian Women and International Human Rights Day
NAM,2020-11-25,Regional Election Day
NAM,2020-12-25,Christmas Day
NAM,2020-12-26,Family Day
NAM,2021-01-01,New Year's Day
NAM,2021-03-21,Independence Day
NAM,2021-03-22,Independence Day (observed)
NAM,2021-04-02,Good Friday
NAM,2021-04-05,Easter Monday
NAM,2021-05-01,Workers' Day
NAM,2021-05-04,Cassinga Day
NAM,2021-05-13,Ascension Day
NAM,2021-05-25,Africa Day
NAM,2021-08-26,Heroes' Day
NAM,2021-09-10,Day of the Namibian Women and International Human Rights Day
NAM,2021-12-25,Christmas Day
NAM,2021-12-26,Family Day
NAM,2021-12-27,Family Day (observed)
NAM,2022-01-01,New Year's Day
NAM,2022-03-21,Independence Day
NAM,2022-04-15,Good Friday
NAM,2022-04-18,Easter Monday
NAM,2022-05-01,Workers' Day
NAM,2022-05-02,Workers' Day (observed)
NAM,2022-05-04,Cassinga Day
NAM,2022-05-25,Africa Day
NAM,2022-05-26,Ascension Day
NAM,2022-08-26,Heroes' Day
NAM,2022-09-10,Day of the Namibian Women and International Human Rights Day
NAM,2022-12-25,Christmas Day
NAM,2022-12-26,Family Day
NAM,2023-01-01,New Year's Day
NAM,2023-01-02,New Year's Day (observed)
NAM,2023-03-21,Independence Day
NAM,2023-04-07,Good Friday
NAM,2023-04-10,Easter Monday
NAM,2023-05-01,Workers' Day
NAM,2023-05-04,Cassinga Day
NAM,2023-05-18,Ascension Day
NAM,2023-05-25,Africa Day
NAM,2023-08-26,Heroes' Day
NAM,2023-09-10,Day of the Namibian Women and International Human Rights Day
NAM,2023-09-11,Day of the Namibian Women and International Human Rights Day (observed)
NAM,2023-12-25,Christmas Day
NAM,2023-12-26,Family Day
NAM,2024-01-01,New Year's Day
NAM,2024-02-25,Burial ceremony of Dr. Hage Gottfried Geingob
NAM,2024-03-21,Independence Day
NAM,2024-03-29,Good Friday
NAM,2024-04-01,Easter Monday
NAM,2024-05-01,Workers' Day
NAM,2024-05-04,Cassinga Day
NAM,2024-05-09,Ascension Day
NAM,2024-05-25,Africa Day
NAM,2024-08-26,Heroes' Day
NAM,2024-09-10,Day of the Namibian Women and International Human Rights Day
NAM,2024-11-27,General Election Day
NAM,2024-12-25,Christmas Day
NAM,2024-12-26,Family Day
NAM,2025-01-01,New Year's Day
NAM,2025-03-01,Burial ceremony of Dr. Sam Shafiishuna Nujoma
NAM,2025-03-21,Independence Day
NAM,2025-04-18,Good Friday
NAM,2025-04-21,Easter Monday
NAM,2025-05-01,Workers' Day
NAM,2025-05-04,Cassinga Day
NAM,2025-05-05,Cassinga Day (observed)
NAM,2025-05-25,Africa Day
NAM,2025-05-26,Africa Day (observed)
NAM,2025-05-28,Genocide Remembrance Day
NAM,2025-05-29,Ascension Day
NAM,2025-08-26,Heroes' Day
NAM,2025-09-10,Day of the Namibian Women and International Human Rights Day
NAM,2025-12-25,Christmas Day
NAM,2025-12-26,Family Day
NAM,2026-01-01,New Year's Day
NAM,2026-03-21,Independence Day
NAM,2026-04-03,Good Friday
NAM,2026-04-06,Easter Monday
NAM,2026-05-01,Workers' Day
NAM,2026-05-04,Cassinga Day
NAM,2026-05-14,Ascension Day
NAM,2026-05-25,Africa Day
NAM,2026-05-28,Genocide Remembrance Day
NAM,2026-08-26,Heroes' Day
NAM,2026-09-10,Day of the Namibian Women and International Human Rights Day
NAM,2026-12-25,Christmas Day
NAM,2026-12-26,Family Day
NCL,2015-01-01,New Year's Day
NCL,2015-04-06,Easter Monday
NCL,2015-05-01,Labor Day
NCL,2015-05-08,Victory Day
NCL,2015-05-14,Ascension Day
NCL,2015-05-25,Whit Monday
NCL,2015-07-14,National Day
NCL,2015-08-15,Assumption Day
NCL,2015-09-24,Citizenship Day
NCL,2015-11-01,All Saints' Day
NCL,2015-11-11,Armistice Day
NCL,2015-12-25,Christmas Day
NCL,2016-01-01,New Year's Day
NCL,2016-03-28,Easter Monday
NCL,2016-05-01,Labor Day
NCL,2016-05-05,Ascension Day
NCL,2016-05-08,Victory Day
NCL,2016-05-16,Whit Monday
NCL,2016-07-14,National Day
NCL,2016-08-15,Assumption Day
NCL,2016-09-24,Citizenship Day
NCL,2016-11-01,All Saints' Day
NCL,2016-11-11,Armistice Day
NCL,2016-12-25,Christmas Day
NCL,2017-01-01,New Year's Day
NCL,2017-04-17,Easter Monday
NCL,2017-05-01,Labor Day
NCL,2017-05-08,Victory Day
NCL,2017-05-25,Ascension Day
NCL,2017-06-05,Whit Monday
NCL,2017-07-14,National Day
NCL,2017-08-15,Assumption Day
NCL,2017-09-24,Citizenship Day
NCL,2017-11-01,All Saints' Day
NCL,2017-11-11,Armistice Day
NCL,2017-12-25,Christmas Day
NCL,2018-01-01,New Year's Day
NCL,2018-04-02,Easter Monday
NCL,2018-05-01,Labor Day
NCL,2018-05-08,Victory Day
NCL,2018-05-10,Ascension Day
NCL,2018-05-21,Whit Monday
NCL,2018-07-14,National Day
NCL,2018-08-15,Assumption Day
NCL,2018-09-24,Citizenship Day
NCL,2018-11-01,All Saints' Day
NCL,2018-11-11,Armistice Day
NCL,2018-12-25,Christmas Day
NCL,2019-01-01,New Year's Day
NCL,2019-04-22,Easter Monday
NCL,2019-05-01,Labor Day
NCL,2019-05-08,Victory Day
NCL,2019-05-30,Ascension Day
NCL,2019-06-10,Whit Monday
NCL,2019-07-14,National Day
NCL,2019-08-15,Assumption Day
NCL,2019-09-24,Citizenship Day
NCL,2019-11-01,All Saints' Day
NCL,2019-11-11,Armistice Day
NCL,2019-12-25,Christmas Day
NCL,2020-01-01,New Year's Day
NCL,2020-04-13,Easter Monday
NCL,2020-05-01,Labor Day
NCL,2020-05-08,Victory Day
NCL,2020-05-21,Ascension Day
NCL,2020-06-01,Whit Monday
NCL,2020-07-14,National Day
NCL,2020-08-15,Assumption Day
NCL,2020-09-24,Citizenship Day
NCL,2020-11-01,All Saints' Day
NCL,2020-11-11,Armistice Day
NCL,2020-12-25,Christmas Day
NCL,2021-01-01,New Year's Day
NCL,2021-04-05,Easter Monday
NCL,2021-05-01,Labor Day
NCL,2021-05-08,Victory Day
NCL,2021-05-13,Ascension Day
NCL,2021-05-24,Whit Monday
NCL,2021-07-14,National Day
NCL,2021-08-15,Assumption Day
NCL,2021-09-24,Citizenship Day
NCL,2021-11-01,All Saints' Day
NCL,2021-11-11,Armistice Day
NCL,2021-12-25,Christmas Day
NCL,2022-01-01,New Year's Day
NCL,2022-04-18,Easter Monday
NCL,2022-05-01,Labor Day
NCL,2022-05-08,Victory Day
NCL,2022-05-26,Ascension Day
NCL,2022-06-06,Whit Monday
NCL,2022-07-14,National Day
NCL,2022-08-15,Assumption Day
NCL,2022-09-24,Citizenship Day
NCL,2022-11-01,All Saints' Day
NCL,2022-11-11,Armistice Day
NCL,2022-12-25,Christmas Day
NCL,2023-01-01,New Year's Day
NCL,2023-04-10,Easter Monday
NCL,2023-05-01,Labor Day
NCL,2023-05-08,Victory Day
NCL,2023-05-18,Ascension Day
NCL,2023-05-29,Whit Monday
NCL,2023-07-14,National Day
NCL,2023-08-15,Assumption Day
NCL,2023-09-24,Citizenship Day
NCL,2023-11-01,All Saints' Day
NCL,2023-11-11,Armistice Day
NCL,2023-12-25,Christmas Day
NCL,2024-01-01,New Year's Day
NCL,2024-04-01,Easter Monday
NCL,2024-05-01,Labor Day
NCL,2024-05-08,Victory Day
NCL,2024-05-09,Ascension Day
NCL,2024-05-20,Whit Monday
NCL,2024-07-14,National Day
NCL,2024-08-15,Assumption Day
NCL,2024-09-24,Citizenship Day
NCL,2024-11-01,All Saints' Day
NCL,2024-11-11,Armistice Day
NCL,2024-12-25,Christmas Day
NCL,2025-01-01,New Year's Day
NCL,2025-04-21,Easter Monday
NCL,2025-05-01,Labor Day
NCL,2025-05-08,Victory Day
NCL,2025-05-29,Ascension Day
NCL,2025-06-09,Whit Monday
NCL,2025-07-14,National Day
NCL,2025-08-15,Assumption Day
NCL,2025-09-24,Citizenship Day
NCL,2025-11-01,All Saints' Day
NCL,2025-11-11,Armistice Day
NCL,2025-12-25,Christmas Day
NCL,2026-01-01,New Year's Day
NCL,2026-04-06,Easter Monday
NCL,2026-05-01,Labor Day
NCL,2026-05-08,Victory Day
NCL,2026-05-14,Ascension Day
NCL,2026-05-25,Whit Monday
NCL,2026-07-14,National Day
NCL,2026-08-15,Assumption Day
NCL,2026-09-24,Citizenship Day
NCL,2026-11-01,All Saints' Day
NCL,2026-11-11,Armistice Day
NCL,2026-12-25,Christmas Day
NER,2015-01-01,New Year's Day
NER,2015-01-03,Prophet's Birthday
NER,2015-04-06,Easter Monday
NER,2015-04-24,National Concord Day
NER,2015-05-01,International Labor Day
NER,2015-07-14,Laylat al-Qadr
NER,2015-07-18,Eid al-Fitr
NER,2015-08-03,Anniversary of the Proclamation of Independence
NER,2015-09-24,Eid al-Adha
NER,2015-09-25,Day after Eid al-Adha
NER,2015-10-15,Islamic New Year
NER,2015-12-18,National Day
NER,2015-12-24,Prophet's Birthday
NER,2015-12-25,Christmas Day
NER,2016-01-01,New Year's Day
NER,2016-03-28,Easter Monday
NER,2016-04-24,National Concord Day
NER,2016-04-25,National Concord Day (observed)
NER,2016-05-01,International Labor Day
NER,2016-05-02,International Labor Day (observed)
NER,2016-07-02,Laylat al-Qadr
NER,2016-07-07,Eid al-Fitr
NER,2016-08-03,Anniversary of the Proclamation of Independence
NER,2016-09-13,Eid al-Adha
NER,2016-09-14,Day after Eid al-Adha
NER,2016-10-03,Islamic New Year
NER,2016-12-12,Prophet's Birthday
NER,2016-12-18,National Day
NER,2016-12-19,National Day (observed)
NER,2016-12-25,Christmas Day
NER,2016-12-26,Christmas Day (observed)
NER,2017-01-01,New Year's Day
NER,2017-01-02,New Year's Day (observed)
NER,2017-04-17,Easter Monday
NER,2017-04-24,National Concord Day
NER,2017-05-01,International Labor Day
NER,2017-06-22,Laylat al-Qadr
NER,2017-06-26,Eid al-Fitr
NER,2017-08-03,Anniversary of the Proclamation of Independence
NER,2017-09-02,Eid al-Adha
NER,2017-09-03,Day after Eid al-Adha
NER,2017-09-04,Day after Eid al-Adha (observed)
NER,2017-09-22,Islamic New Year
NER,2017-12-01,Prophet's Birthday
NER,2017-12-18,National Day
NER,2017-12-25,Christmas Day
NER,2018-01-01,New Year's Day
NER,2018-04-02,Easter Monday
NER,2018-04-24,National Concord Day
NER,2018-05-01,International Labor Day
NER,2018-06-11,Laylat al-Qadr
NER,2018-06-15,Eid al-Fitr
NER,2018-08-03,Anniversary of the Proclamation of Independence
NER,2018-08-22,Eid al-Adha
NER,2018-08-23,Day after Eid al-Adha
NER,2018-09-12,Islamic New Year
NER,2018-11-21,Prophet's Birthday
NER,2018-12-18,National Day
NER,2018-12-25,Christmas Day
NER,2019-01-01,New Year's Day
NER,2019-04-22,Easter Monday
NER,2019-04-24,National Concord Day
NER,2019-05-01,International Labor Day
NER,2019-06-01,Laylat al-Qadr
NER,2019-06-04,Eid al-Fitr
NER,2019-08-03,Anniversary of the Proclamation of Independence
NER,2019-08-11,Eid al-Adha
NER,2019-08-12,Day after Eid al-Adha
NER,2019-08-31,Islamic New Year
NER,2019-11-10,Prophet's Birthday
NER,2019-11-11,Prophet's Birthday (observed)
NER,2019-12-18,National Day
NER,2019-12-25,Christmas Day
NER,2020-01-01,New Year's Day
NER,2020-04-13,Easter Monday
NER,2020-04-24,National Concord Day
NER,2020-05-01,International Labor Day
NER,2020-05-20,Laylat al-Qadr
NER,2020-05-23,Eid al-Fitr
NER,2020-07-31,Eid al-Adha
NER,2020-08-01,Day after Eid al-Adha
NER,2020-08-03,Anniversary of the Proclamation of Independence
NER,2020-08-21,Islamic New Year
NER,2020-10-29,Prophet's Birthday
NER,2020-12-18,National Day
NER,2020-12-25,Christmas Day
NER,2021-01-01,New Year's Day
NER,2021-04-05,Easter Monday
NER,2021-04-24,National Concord Day
NER,2021-05-01,International Labor Day
NER,2021-05-09,Laylat al-Qadr
NER,2021-05-10,Laylat al-Qadr (observed)
NER,2021-05-12,Eid al-Fitr
NER,2021-07-20,Eid al-Adha
NER,2021-07-21,Day after Eid al-Adha
NER,2021-08-03,Anniversary of the Proclamation of Independence
NER,2021-08-10,Islamic New Year
NER,2021-10-18,Prophet's Birthday
NER,2021-12-18,National Day
NER,2021-12-25,Christmas Day
NER,2022-01-01,New Year's Day
NER,2022-04-18,Easter Monday
NER,2022-04-24,National Concord Day
NER,2022-04-25,National Concord Day (observed)
NER,2022-04-28,Laylat al-Qadr
NER,2022-05-01,Eid al-Fitr; International Labor Day
NER,2022-05-02,Eid al-Fitr (observed); International Labor Day (observed)
NER,2022-07-10,Eid al-Adha
NER,2022-07-11,Day after Eid al-Adha
NER,2022-07-30,Islamic New Year
NER,2022-08-03,Anniversary of the Proclamation of Independence
NER,2022-10-08,Prophet's Birthday
NER,2022-12-18,National Day
NER,2022-12-19,National Day (observed)
NER,2022-12-25,Christmas Day
NER,2022-12-26,Christmas Day (observed)
NER,2023-01-01,New Year's Day
NER,2023-01-02,New Year's Day (observed)
NER,2023-04-10,Easter Monday
NER,2023-04-18,Laylat al-Qadr
NER,2023-04-21,Eid al-Fitr
NER,2023-04-24,National Concord Day
NER,2023-05-01,International Labor Day
NER,2023-06-28,Eid al-Adha
NER,2023-06-29,Day after Eid al-Adha
NER,2023-07-19,Islamic New Year
NER,2023-08-03,Anniversary of the Proclamation of Independence
NER,2023-09-27,Prophet's Birthday
NER,2023-12-18,National Day
NER,2023-12-25,Christmas Day
NER,2024-01-01,New Year's Day
NER,2024-04-01,Easter Monday
NER,2024-04-06,Laylat al-Qadr
NER,2024-04-09,Eid al-Fitr
NER,2024-04-24,National Concord Day
NER,2024-05-01,International Labor Day
NER,2024-06-16,Eid al-Adha
NER,2024-06-17,Day after Eid al-Adha
NER,2024-07-06,Islamic New Year
NER,2024-07-26,Anniversary of the CNSP Coup
NER,2024-08-03,Anniversary of the Proclamation of Independence
NER,2024-09-16,Prophet's Birthday
NER,2024-12-18,National Day
NER,2024-12-25,Christmas Day
NER,2025-01-01,New Year's Day
NER,2025-03-27,Laylat al-Qadr
NER,2025-03-30,Eid al-Fitr
NER,2025-03-31,Eid al-Fitr (observed)
NER,2025-04-21,Easter Monday
NER,2025-04-24,National Concord Day
NER,2025-05-01,International Labor Day
NER,2025-06-07,Eid al-Adha
NER,2025-06-08,Day after Eid al-Adha
NER,2025-06-09,Day after Eid al-Adha (observed)
NER,2025-06-27,Islamic New Year
NER,2025-07-26,Anniversary of the CNSP Coup
NER,2025-08-03,Anniversary of the Proclamation of Independence
NER,2025-08-04,Anniversary of the Proclamation of Independence (observed)
NER,2025-09-05,Prophet's Birthday
NER,2025-12-18,National Day
NER,2025-12-25,Christmas Day
NER,2026-01-01,New Year's Day
NER,2026-03-16,Laylat al-Qadr (estimated)
NER,2026-03-20,Eid al-Fitr (estimated)
NER,2026-04-06,Easter Monday
NER,2026-04-24,National Concord Day
NER,2026-05-01,International Labor Day
NER,2026-05-27,Eid al-Adha (estimated)
NER,2026-05-28,Day after Eid al-Adha (estimated)
NER,2026-06-16,Islamic New Year (estimated)
NER,2026-07-26,Anniversary of the CNSP Coup
NER,2026-07-27,Anniversary of the CNSP Coup (observed)
NER,2026-08-03,Anniversary of the Proclamation of Independence
NER,2026-08-25,Prophet's Birthday (estimated)
NER,2026-12-18,National Day
NER,2026-12-25,Christmas Day
NFK,2016-01-01,New Year's Day
NFK,2016-01-26,Australia Day
NFK,2016-03-06,Foundation Day
NFK,2016-03-07,Foundation Day (observed)
NFK,2016-03-25,Good Friday
NFK,2016-03-28,Easter Monday
NFK,2016-04-25,ANZAC Day
NFK,2016-06-08,Bounty Day
NFK,2016-06-13,Queen's Birthday
NFK,2016-10-10,Show Day
NFK,2016-11-30,Thanksgiving Day
NFK,2016-12-25,Christmas Day
NFK,2016-12-26,Boxing Day
NFK,2016-12-27,Christmas Day (observed)
NFK,2017-01-01,New Year's Day
NFK,2017-01-02,New Year's Day (observed)
NFK,2017-01-26,Australia Day
NFK,2017-03-06,Foundation Day
NFK,2017-04-14,Good Friday
NFK,2017-04-17,Easter Monday
NFK,2017-04-25,ANZAC Day
NFK,2017-06-08,Bounty Day
NFK,2017-06-12,Queen's Birthday
NFK,2017-10-09,Show Day
NFK,2017-11-29,Thanksgiving Day
NFK,2017-12-25,Christmas Day
NFK,2017-12-26,Boxing Day
NFK,2018-01-01,New Year's Day
NFK,2018-01-26,Australia Day
NFK,2018-03-06,Foundation Day
NFK,2018-03-30,Good Friday
NFK,2018-04-02,Easter Monday
NFK,2018-04-25,ANZAC Day
NFK,2018-06-08,Bounty Day
NFK,2018-06-11,Queen's Birthday
NFK,2018-10-08,Show Day
NFK,2018-11-28,Thanksgiving Day
NFK,2018-12-25,Christmas Day
NFK,2018-12-26,Boxing Day
NFK,2019-01-01,New Year's Day
NFK,2019-01-26,Australia Day
NFK,2019-01-28,Australia Day (observed)
NFK,2019-03-06,Foundation Day
NFK,2019-04-19,Good Friday
NFK,2019-04-22,Easter Monday
NFK,2019-04-25,ANZAC Day
NFK,2019-06-08,Bounty Day
NFK,2019-06-10,Bounty Day (observed)
NFK,2019-06-17,Queen's Birthday
NFK,2019-10-14,Show Day
NFK,2019-11-27,Thanksgiving Day
NFK,2019-12-25,Christmas Day
NFK,2019-12-26,Boxing Day
NFK,2020-01-01,New Year's Day
NFK,2020-01-26,Australia Day
NFK,2020-01-27,Australia Day (observed)
NFK,2020-03-06,Foundation Day
NFK,2020-04-10,Good Friday
NFK,2020-04-13,Easter Monday
NFK,2020-04-25,ANZAC Day
NFK,2020-06-08,Bounty Day
NFK,2020-06-15,Queen's Birthday
NFK,2020-10-12,Show Day
NFK,2020-11-25,Thanksgiving Day
NFK,2020-12-25,Christmas Day
NFK,2020-12-26,Boxing Day
NFK,2020-12-28,Boxing Day (observed)
NFK,2021-01-01,New Year's Day
NFK,2021-01-26,Australia Day
NFK,2021-03-06,Foundation Day
NFK,2021-04-02,Good Friday
NFK,2021-04-05,Easter Monday
NFK,2021-04-25,ANZAC Day
NFK,2021-06-08,Bounty Day
NFK,2021-06-14,Queen's Birthday
NFK,2021-10-11,Show Day
NFK,2021-11-24,Thanksgiving Day
NFK,2021-12-25,Christmas Day
NFK,2021-12-26,Boxing Day
NFK,2021-12-27,Christmas Day (observed)
NFK,2021-12-28,Boxing Day (observed)
NFK,2022-01-01,New Year's Day
NFK,2022-01-03,New Year's Day (observed)
NFK,2022-01-26,Australia Day
NFK,2022-03-06,Foundation Day
NFK,2022-03-07,Foundation Day (observed)
NFK,2022-04-15,Good Friday
NFK,2022-04-18,Easter Monday
NFK,2022-04-25,ANZAC Day
NFK,2022-06-08,Bounty Day
NFK,2022-06-13,Queen's Birthday
NFK,2022-09-22,National Day of Mourning for Queen Elizabeth II
NFK,2022-10-10,Show Day
NFK,2022-11-30,Thanksgiving Day
NFK,2022-12-25,Christmas Day
NFK,2022-12-26,Boxing Day
NFK,2022-12-27,Christmas Day (observed)
NFK,2023-01-01,New Year's Day
NFK,2023-01-02,New Year's Day (observed)
NFK,2023-01-26,Australia Day
NFK,2023-03-06,Foundation Day
NFK,2023-04-07,Good Friday
NFK,2023-04-10,Easter Monday
NFK,2023-04-25,ANZAC Day
NFK,2023-06-08,Bounty Day
NFK,2023-06-12,King's Birthday
NFK,2023-10-09,Show Day
NFK,2023-11-29,Thanksgiving Day
NFK,2023-12-25,Christmas Day
NFK,2023-12-26,Boxing Day
NFK,2024-01-01,New Year's Day
NFK,2024-01-26,Australia Day
NFK,2024-03-06,Foundation Day
NFK,2024-03-29,Good Friday
NFK,2024-04-01,Easter Monday
NFK,2024-04-25,ANZAC Day
NFK,2024-06-08,Bounty Day
NFK,2024-06-10,Bounty Day (observed)
NFK,2024-06-17,King's Birthday
NFK,2024-10-14,Show Day
NFK,2024-11-27,Thanksgiving Day
NFK,2024-12-25,Christmas Day
NFK,2024-12-26,Boxing Day
NFK,2025-01-01,New Year's Day
NFK,2025-01-26,Australia Day
NFK,2025-01-27,Australia Day (observed)
NFK,2025-03-06,Foundation Day
NFK,2025-04-18,Good Friday
NFK,2025-04-21,Easter Monday
NFK,2025-04-25,ANZAC Day
NFK,2025-06-08,Bounty Day
NFK,2025-06-09,Bounty Day (observed)
NFK,2025-06-16,King's Birthday
NFK,2025-10-13,Show Day
NFK,2025-11-26,Thanksgiving Day
NFK,2025-12-25,Christmas Day
NFK,2025-12-26,Boxing Day
NFK,2026-01-01,New Year's Day
NFK,2026-01-26,Australia Day
NFK,2026-03-06,Foundation Day
NFK,2026-04-03,Good Friday
NFK,2026-04-06,Easter Monday
NFK,2026-04-25,ANZAC Day
NFK,2026-06-08,Bounty Day
NFK,2026-06-15,King's Birthday
NFK,2026-10-12,Show Day
NFK,2026-11-25,Thanksgiving Day
NFK,2026-12-25,Christmas Day
NFK,2026-12-26,Boxing Day
NFK,2026-12-28,Boxing Day (observed)
NGA,2015-01-01,New Year's Day
NGA,2015-01-02,Prophet's Birthday
NGA,2015-04-03,Good Friday
NGA,2015-04-06,Easter Monday
NGA,2015-05-01,Workers' Day
NGA,2015-05-29,Democracy Day; Presidential Inauguration Day
NGA,2015-07-17,Eid al-Fitr
NGA,2015-07-18,Eid al-Fitr Holiday
NGA,2015-07-20,Eid al-Fitr Holiday (observed)
NGA,2015-09-24,Eid al-Adha
NGA,2015-09-25,Eid al-Adha Holiday
NGA,2015-10-01,National Day
NGA,2015-12-24,Prophet's Birthday
NGA,2015-12-25,Christmas Day
NGA,2015-12-26,Boxing Day
NGA,2015-12-28,Boxing Day (observed)
NGA,2016-01-01,New Year's Day
NGA,2016-03-25,Good Friday
NGA,2016-03-28,Easter Monday
NGA,2016-05-01,Workers' Day
NGA,2016-05-02,Workers' Day (observed)
NGA,2016-05-29,Democracy Day
NGA,2016-05-30,Democracy Day (observed)
NGA,2016-07-06,Eid al-Fitr
NGA,2016-07-07,Eid al-Fitr Holiday
NGA,2016-09-12,Eid al-Adha
NGA,2016-09-13,Eid al-Adha Holiday
NGA,2016-10-01,National Day
NGA,2016-10-03,National Day (observed)
NGA,2016-12-12,Prophet's Birthday
NGA,2016-12-25,Christmas Day
NGA,2016-12-26,Boxing Day
NGA,2016-12-27,Christmas Day (observed)
NGA,2017-01-01,New Year's Day
NGA,2017-01-02,New Year's Day (observed)
NGA,2017-04-14,Good Friday
NGA,2017-04-17,Easter Monday
NGA,2017-05-01,Workers' Day
NGA,2017-05-29,Democracy Day
NGA,2017-06-26,Eid al-Fitr
NGA,2017-06-27,Eid al-Fitr Holiday
NGA,2017-09-02,Eid al-Adha
NGA,2017-09-03,Eid al-Adha Holiday
NGA,2017-09-04,Eid al-Adha (observed)
NGA,2017-09-05,Eid al-Adha Holiday (observed)
NGA,2017-10-01,National Day
NGA,2017-10-02,National Day (observed)
NGA,2017-12-01,Prophet's Birthday
NGA,2017-12-25,Christmas Day
NGA,2017-12-26,Boxing Day
NGA,2018-01-01,New Year's Day
NGA,2018-03-30,Good Friday
NGA,2018-04-02,Easter Monday
NGA,2018-05-01,Workers' Day
NGA,2018-05-29,Democracy Day
NGA,2018-06-15,Eid al-Fitr
NGA,2018-06-16,Eid al-Fitr Holiday
NGA,2018-06-18,Eid al-Fitr Holiday (observed)
NGA,2018-08-22,Eid al-Adha
NGA,2018-08-23,Eid al-Adha Holiday
NGA,2018-10-01,National Day
NGA,2018-11-20,Prophet's Birthday
NGA,2018-12-25,Christmas Day
NGA,2018-12-26,Boxing Day
NGA,2019-01-01,New Year's Day
NGA,2019-02-22,Public Holiday for Elections
NGA,2019-04-19,Good Friday
NGA,2019-04-22,Easter Monday
NGA,2019-05-01,Workers' Day
NGA,2019-05-29,Presidential Inauguration Day
NGA,2019-06-04,Eid al-Fitr
NGA,2019-06-05,Eid al-Fitr Holiday
NGA,2019-06-12,Democracy Day
NGA,2019-08-12,Eid al-Adha
NGA,2019-08-13,Eid al-Adha Holiday
NGA,2019-10-01,National Day
NGA,2019-11-09,Prophet's Birthday
NGA,2019-11-11,Prophet's Birthday (observed)
NGA,2019-12-25,Christmas Day
NGA,2019-12-26,Boxing Day
NGA,2020-01-01,New Year's Day
NGA,2020-04-10,Good Friday
NGA,2020-04-13,Easter Monday
NGA,2020-05-01,Workers' Day
NGA,2020-05-24,Eid al-Fitr
NGA,2020-05-25,Eid al-Fitr Holiday
NGA,2020-05-26,Eid al-Fitr (observed)
NGA,2020-06-12,Democracy Day
NGA,2020-07-31,Eid al-Adha
NGA,2020-08-01,Eid al-Adha Holiday
